object_id,department,title,object_name,origin_country,period,artist_display_name,artist_begin_date,artist_end_date,medium,link_resource,tags,century,primary_image,artist_gender
10248,The American Wing,Scene at Liverpool,Drawing,United States,Unknown,Mather Brown,1761.0,1831.0,Pen and iron-gall ink and graphite on buff-colored laid paper,http://www.metmuseum.org/art/collection/search/10248,Men|Women,18th century,https://images.metmuseum.org/CRDImages/ad/original/ap53.226.4.jpg,Male
652964,Arms and Armor,Designs for the Decoration of the Frizzen and Jaws of the Cock of a Firearm,Drawings,France,Unknown,Nicolas Noël Boutet,1761.0,1833.0,"Pencil, ink, gray wash on paper",http://www.metmuseum.org/art/collection/search/652964,Ornament,19th century,https://images.metmuseum.org/CRDImages/aa/original/DP322496.jpg,Male
37393,Asian Art,現代   任頤   鍾馗像   軸|Zhong Kui,Hanging scroll,China,Qing dynasty (1644–1911),Ren Yi (Ren Bonian),1840.0,1896.0,Hanging scroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/37393,Men,19th century,https://images.metmuseum.org/CRDImages/as/original/DP-35707-002.jpg,Male
10043,The American Wing,Entrance of the Serving Maid,Drawing,United States,Unknown,Edwin Austin Abbey,1852.0,1911.0,"Black ink and graphite on off-white wove paper card

",http://www.metmuseum.org/art/collection/search/10043,Bedrooms|Women|Servants,19th century,https://images.metmuseum.org/CRDImages/ad/original/50.130.144.jpg,Male
10873,The American Wing,Woman Walking beside a River,Watercolor,United States,Unknown,Henry Farrer,1844.0,1903.0,Watercolor and graphite on white wove paper,http://www.metmuseum.org/art/collection/search/10873,Women|Walking|Rivers|Trees,20th century,https://images.metmuseum.org/CRDImages/ad/original/ap1983.375.jpg,Male
436751,European Paintings,Madonna and Child with Saints Michael and John the Baptist; The Noli Me Tangere; The Conversion of Saint Paul,Painting,Unknown,Unknown,Italian (Pisan) Painter,,,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/436751,Madonna and Child|Saint John the Baptist|Saint Michael|Saint Paul,14th century,https://images.metmuseum.org/CRDImages/ep/original/DT8825.jpg,Male
458961,Robert Lehman Collection,The Coronation of the Virgin,Painting,Unknown,Unknown,Niccolò di Buonaccorso,1372.0,1388.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/458961,Angels|Virgin Mary|Musical Instruments|Saints,14th century,https://images.metmuseum.org/CRDImages/rl/original/DP-19531-102.jpg,Male
338147,Drawings and Prints,The Annunciation (recto); Faint View of Buildings (verso),Drawing,Unknown,Unknown,Fra Bartolomeo (Bartolomeo di Paolo del Fattorino),1473.0,1517.0,"Pen and brown ink (kneeling angel at left), faint black chalk (the hardly legible standing figure of the Virgin at right) (recto); faint view of buildings in pen and brown ink (verso)",http://www.metmuseum.org/art/collection/search/338147,Archangel Gabriel|Annunciation|Virgin Mary,15th century,https://images.metmuseum.org/CRDImages/dp/original/DP807842.jpg,Male
435641,European Paintings,Madonna and Child,Painting,Unknown,Unknown,Giovanni Bellini,1459.0,1516.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435641,Infants|Women|Madonna|Madonna and Child|Jesus,15th century,https://images.metmuseum.org/CRDImages/ep/original/DT375.jpg,Male
334757,Drawings and Prints,Battle Scene,Drawing,Unknown,Unknown,Lelio Orsi (called Lelio da Novellara),1508.0,1587.0,"Pen and brown ink, brush and brown wash, highlighted with white gouache, over traces of black chalk; squared in black chalk",http://www.metmuseum.org/art/collection/search/334757,Battles|Soldiers|Shields|Swords|Horses,16th century,https://images.metmuseum.org/CRDImages/dp/original/DP810933.jpg,Male
435657,European Paintings,"The Twelve Apostles: Saints Bartholomew, Andrew, Matthew, James the Greater, Thaddeus, Philip, James the Lesser, Simon, Peter, Paul, Thomas, and John",Painting,Unknown,Unknown,Bergognone (Ambrogio di Stefano da Fossano),1453.0,1523.0,Oil and gold on wood,http://www.metmuseum.org/art/collection/search/435657,Apostles|Saint Matthew|Saint Paul|Saint Peter|Saints|Men,16th century,https://images.metmuseum.org/CRDImages/ep/original/ep27.39.2.bw.R.jpg,Male
334717,Drawings and Prints,Venus in the Forge of Vulcan,Drawing,Unknown,Unknown,"Johann Matthias Kager|Anonymous, German, 17th century",,,"Pen and black ink, gray wash, heightened with white (partially oxidized)",http://www.metmuseum.org/art/collection/search/334717,Venus|Vulcan,17th century,https://images.metmuseum.org/CRDImages/dp/original/DP803533.jpg,Male
435713,European Paintings,The Disillusioned Medea,Painting,Unknown,Unknown,Paulus Bor,1601.0,1669.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435713,Female Nudes,17th century,https://images.metmuseum.org/CRDImages/ep/original/DP120565.jpg,Male
334014,Drawings and Prints,Two brothers killing their sister's lover in her presence; folio 77 (recto) from the Madrid Album 'B'.,Drawing,Unknown,Unknown,Goya (Francisco de Goya y Lucientes),1746.0,1828.0,"Brush and point of brush, carbon black washes, on laid paper",http://www.metmuseum.org/art/collection/search/334014,Men|Lovers|Women,18th century,https://images.metmuseum.org/CRDImages/dp/original/DP891451.jpg,Male
435740,European Paintings,Allegory of Autumn,Painting,Unknown,Unknown,François Boucher,1703.0,1770.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435740,Apples|Grapes|Putti|Allegory,18th century,https://images.metmuseum.org/CRDImages/ep/original/DP259112.jpg,Male
459030,Robert Lehman Collection,"The Bacino, Venice, with the Dogana and a Distant View of the Isola di San Giorgio",Painting,Unknown,Unknown,Luca Carlevaris,1663.0,1730.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/459030,Buildings|Canals|Boats,18th century,https://images.metmuseum.org/CRDImages/rl/original/DT3062.jpg,Male
333807,Drawings and Prints,"Violinist, Study for ""The Dance Lesson""",Drawing,Unknown,Unknown,Edgar Degas,1834.0,1917.0,Pastel and charcoal on green wove paper; squared for transfer in charcoal; letterpress printing on verso,http://www.metmuseum.org/art/collection/search/333807,Men|Violins|Musicians,19th century,https://images.metmuseum.org/CRDImages/dp/original/DP813405.jpg,Male
435660,European Paintings,Ravine at Sorrento,Drawing,Unknown,Unknown,Edouard Bertin,1797.0,1871.0,Oil on paper mounted on board,http://www.metmuseum.org/art/collection/search/435660,Landscapes,19th century,https://images.metmuseum.org/CRDImages/ep/original/DP-23365-001.jpg,Male
459095,Robert Lehman Collection,Pines Along the Shore,Painting,Unknown,Unknown,Henri-Edmond Cross (Henri-Edmond Delacroix),1856.0,1910.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/459095,Trees|Landscapes,19th century,https://images.metmuseum.org/CRDImages/rl/original/DP-34471-001.jpg,Male
334901,Drawings and Prints,Two Studies for a Crouching Woman,Drawing,Unknown,Unknown,Gustav Klimt,1862.0,1918.0,Graphite,http://www.metmuseum.org/art/collection/search/334901,Women|Sleeping,20th century,https://images.metmuseum.org/CRDImages/dp/original/DP819705.jpg,Male
437383,European Paintings,Pandora,Painting,Unknown,Unknown,Odilon Redon,1840.0,1916.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/437383,Female Nudes|Flowers,20th century,https://images.metmuseum.org/CRDImages/ep/original/DP-20339-001.jpg,Male
483427,Modern and Contemporary Art,"Standing Nude, Facing Right",Drawing,Unknown,Unknown,Egon Schiele,1890.0,1918.0,Charcoal on paper,http://www.metmuseum.org/art/collection/search/483427,Female Nudes,20th century,https://images.metmuseum.org/CRDImages/ma/original/DP279446.jpg,Male
459734,Robert Lehman Collection,Cap Nègre,Drawing,Unknown,Unknown,Henri-Edmond Cross (Henri-Edmond Delacroix),1856.0,1910.0,Charcoal and watercolor with charcoal border on cream laid paper,http://www.metmuseum.org/art/collection/search/459734,Landscapes|Boats,20th century,https://images.metmuseum.org/CRDImages/rl/original/DP-33575-001.jpg,Male
469864,The Cloisters,Coronation of the Virgin,Drawing,Netherlands,Unknown,Unknown,,,Pen and ink with wash on paper,http://www.metmuseum.org/art/collection/search/469864,Virgin Mary|Doves|God the Father,15th century,https://images.metmuseum.org/CRDImages/cl/original/cdi1982-191.jpg,Male
34018,Arms and Armor,"Portrait of Duke Johann Friedrich I (1503-1554), Elector of Saxony",Painting,Germany,Unknown,Unknown,,,Oil on vellum,http://www.metmuseum.org/art/collection/search/34018,Portraits|Armor|Men,16th century,https://images.metmuseum.org/CRDImages/aa/original/LC-29_158_753-004.jpg,Male
448477,Islamic Art,"""Princess and Attendants on Balcony"", Folio from the Davis Album",Illustrated  album leaf,India,Unknown,Unknown,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/448477,Princesses|Women,18th century,https://images.metmuseum.org/CRDImages/is/original/sf30-95-174-18a.jpg,Male
765956,"Arts of Africa, Oceania, and the Americas","Maffet Ledger: Man with Gun, Four Horses",Drawing,United States,Unknown,Unknown,,,"Graphite, watercolor, and crayon on paper",http://www.metmuseum.org/art/collection/search/765956,Firearms|Men|Horses,19th century,https://images.metmuseum.org/CRDImages/ao/original/page5.jpg,Male
446580,Islamic Art,Prince Dara Shiku and Companions Resting,Album leaf,India,Unknown,Unknown,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/446580,Musical Instruments|Birds|Men|Flowers|Musicians,19th century,https://images.metmuseum.org/CRDImages/is/original/sf13-228-46r.jpg,Male
60654,Asian Art,Unknown,Wall painting,China,Kizil kingdom,Unknown,,,Pigments on mud plaster,http://www.metmuseum.org/art/collection/search/60654,Men,6th century,https://images.metmuseum.org/CRDImages/as/original/DP357161.jpg,Male
247016,Greek and Roman Art,Wall painting from Room F of the Villa of P. Fannius Synistor at Boscoreale,Wall painting,Unknown,Late Republican,Unknown,,,Fresco,http://www.metmuseum.org/art/collection/search/247016,Unknown,1th century BCE,https://images.metmuseum.org/CRDImages/gr/original/DP165194.jpg,Male
53750,Asian Art,Unknown,Painting,Japan,Unknown,Unknown,,,Twelve small paintings; on silk?,http://www.metmuseum.org/art/collection/search/53750,Unknown,20th century,https://images.metmuseum.org/CRDImages/as/original/LC-14_76_70h_1-001.jpg,Male
44506,Asian Art,金處士筆　十王図の内|Ten Kings of Hell,Hanging scroll,China,Song dynasty (960–1279),Jin Chushi,1167.0,1199.0,One of five of a set of ten hanging scrolls; ink and color on silk,http://www.metmuseum.org/art/collection/search/44506,Tables|Demons|Buffalos|Men,12th century,https://images.metmuseum.org/CRDImages/as/original/DP217409.jpg,Male
40105,Asian Art,元 耶律楚材 行書贈別劉滿詩 卷|Poem of Farewell to Liu Man,Handscroll,China,Yuan dynasty (1271–1368),Yelü Chucai,1190.0,1244.0,Handscroll; ink on paper,http://www.metmuseum.org/art/collection/search/40105,Calligraphy|Poetry,13th century,https://images.metmuseum.org/CRDImages/as/original/DT6277_CRD.jpg,Male
39549,Asian Art,"元    姚彥卿 (廷美)     雪山行旅圖    軸|요언경, 눈 덮인 산 속 나그네 중국 원|Traveling through Snow-Covered Mountains",Hanging scroll,China,Yuan dynasty (1271–1368),Yao Yanqing (Tingmei),1300.0,1370.0,Hanging scroll; ink on silk,http://www.metmuseum.org/art/collection/search/39549,Mountains|Snow|Landscapes,14th century,https://images.metmuseum.org/CRDImages/as/original/DP235585.jpg,Male
449107,Islamic Art,"""The Four Knights of Kai Khusrau in the Mountains"", Folio from a Shahnama (Book of Kings)",Folio from an illustrated manuscript,Iran,Unknown,"Abu'l Qasim Firdausi|al-Hasan Qawam al-Daula wa'l-Din|Hasan ibn Muhammad ibn `Ali ibn (?) Husaini, known as al-Mausili",,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/449107,Men|Horses|Knights,14th century,https://images.metmuseum.org/CRDImages/is/original/DT11800.jpg,Male
39810,Asian Art,明   佚名   絹本設色   鳥販圖   軸|Bird peddler,Hanging scroll,China,Ming dynasty (1368–1644),Unidentified artist,,,Hanging scroll; ink and color on silk,http://www.metmuseum.org/art/collection/search/39810,Merchants|Birds|Boys|Men,15th century,https://images.metmuseum.org/CRDImages/as/original/DT271148.jpg,Male
447305,Islamic Art,"""Rustam's First Course: Rakhsh Kills a Lion"", Folio from a Shahnama (Book of Kings)",Folio from an illustrated manuscript,India,Unknown,Abu'l Qasim Firdausi,935.0,1020.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/447305,Bow and Arrow|Men|Lions,15th century,https://images.metmuseum.org/CRDImages/is/original/DP215845.jpg,Male
459220,Robert Lehman Collection,Bear Hunt,Drawing,Belgium,Unknown,Flanders (Brussels?),1470.0,1490.0,Pen and brown ink,http://www.metmuseum.org/art/collection/search/459220,Bears|Men|Hunting|Dogs|Horses,15th century,https://images.metmuseum.org/CRDImages/rl/original/DP359037.jpg,Male
36135,Asian Art,明   文嘉   為項元汴作山水圖   軸|Landscape dedicated to Xiang Yuanbian,Hanging scroll,China,Ming dynasty (1368–1644),Wen Jia,1501.0,1583.0,Hanging scroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/36135,Mountains|Landscapes,16th century,https://images.metmuseum.org/CRDImages/as/original/DP-29412-002.jpg,Male
446592,Islamic Art,"""Preparation For a Noon-Day Meal,"" Folio from a Divan (Collected Works) of Mir 'Ali Shir Nava'i",Folio from an illustrated manuscript,Iran,Unknown,Qasim 'Ali of Shiraz|Mir 'Ali Shir Nava'i,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/446592,Men|Women|Cooking,16th century,https://images.metmuseum.org/CRDImages/is/original/DP251274.jpg,Male
459416,Robert Lehman Collection,The Holy Family with Saint Elizabeth and the Infant John the Baptist,Drawing,Italy,Unknown,Andrea Mantegna,1430.0,1506.0,"Pen and brown ink, brush and greenish gray and brown wash, gray wash applied to the background, probably by a later hand.",http://www.metmuseum.org/art/collection/search/459416,Holy Family|Saint John the Baptist,16th century,https://images.metmuseum.org/CRDImages/rl/original/DP-13665-019.jpg,Male
36433,Asian Art,清  石濤(朱若極)、張子為   忍菴居士像     卷|Portrait of Ren'an in a Landscape,Handscroll,China,Qing dynasty (1644–1911),Shitao (Zhu Ruoji)|Zhang Ziwei,,,Handscroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/36433,Men|Landscapes,17th century,https://images.metmuseum.org/CRDImages/as/original/sf1987.149.d01_CRD.jpg,Male
448482,Islamic Art,"""Summer, from a Series of the Four Seasons"", Folio from the Davis Album",Illustrated  album leaf,Iran,Unknown,'Ali Quli Jabbadar,1620.0,1699.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/448482,Houses|Women|Trees,17th century,https://images.metmuseum.org/CRDImages/is/original/DP107568.jpg,Male
459501,Robert Lehman Collection,A Young Woman Seated in a Chair,Drawing,Italy,Unknown,Central Italy,1600.0,1699.0,Pen and brown ink on paper washed with light brown,http://www.metmuseum.org/art/collection/search/459501,Women,17th century,https://images.metmuseum.org/CRDImages/rl/original/DP-17358-010.jpg,Male
39765,Asian Art,清   (倣) 錢灃    雙駿圖    軸|Two Horses,Hanging scroll,China,Qing dynasty (1644–1911),Unidentified|Qian Feng,,,Hanging scroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/39765,Horses|Trees,18th century,https://images.metmuseum.org/CRDImages/as/original/ASA97.jpg,Male
10249,The American Wing,"Scene from ""Don Quixote""",Drawing,United States,Unknown,Mather Brown,1761.0,1831.0,Pen and iron-gall ink and graphite on off-white wove paper,http://www.metmuseum.org/art/collection/search/10249,Don Quixote|Men|Women,18th century,https://images.metmuseum.org/CRDImages/ad/original/ap53.226.2 recto.jpg,Male
652965,Arms and Armor,Designs for the Decoration of the Jaw and Profile of the Cock of a Firearm,Drawings,France,Unknown,Nicolas Noël Boutet,1761.0,1833.0,"Pencil, ink, gray wash on paper",http://www.metmuseum.org/art/collection/search/652965,Dragons,19th century,https://images.metmuseum.org/CRDImages/aa/original/DP322497.jpg,Male
39554,Asian Art,清   丁雲鵬（款）   十八羅漢圖   卷|The Eighteen Luohans,Handscroll,China,Qing dynasty (1644–1911),Ding Yunpeng,1547.0,1628.0,Handscroll; ink on paper,http://www.metmuseum.org/art/collection/search/39554,Men,19th century,https://images.metmuseum.org/CRDImages/as/original/DP216180_CRD.jpg,Male
